,overall
20547,5.0
23184,5.0
2309,5.0
13102,3.0
4899,4.0
16402,4.0
10668,5.0
7853,5.0
10591,5.0
16236,3.0
8874,5.0
6042,5.0
18994,2.0
13849,1.0
1570,4.0
3503,5.0
8413,4.0
12617,2.0
22527,5.0
20821,5.0
16530,5.0
19264,4.0
3927,5.0
17800,5.0
22910,5.0
13925,5.0
1157,4.0
10503,4.0
10070,5.0
4068,5.0
20696,4.0
2277,5.0
19869,4.0
16056,5.0
23249,5.0
16074,5.0
129,5.0
13935,5.0
20675,5.0
2618,5.0
23000,5.0
18565,4.0
18689,4.0
7311,5.0
6650,4.0
14629,4.0
23680,5.0
2160,4.0
4462,5.0
10759,5.0
12361,5.0
14593,5.0
1421,5.0
5822,5.0
6524,5.0
18031,2.0
22648,4.0
9821,5.0
8914,5.0
13153,5.0
19428,4.0
15058,3.0
3970,3.0
18587,4.0
23530,5.0
2477,5.0
7574,4.0
3675,5.0
9562,4.0
5981,5.0
23736,3.0
23608,5.0
14952,2.0
9926,3.0
21359,3.0
15120,5.0
5327,5.0
17747,5.0
22828,5.0
12926,5.0
17164,5.0
6505,4.0
2240,5.0
14792,4.0
23514,5.0
10637,4.0
2060,5.0
1896,5.0
15821,5.0
8998,3.0
12475,5.0
6927,5.0
20910,5.0
245,5.0
17763,4.0
9189,1.0
12304,5.0
19136,3.0
10681,5.0
8915,5.0
7979,5.0
6414,3.0
7599,5.0
575,5.0
112,5.0
1825,5.0
4880,5.0
4360,5.0
19182,5.0
16672,4.0
19140,1.0
10439,5.0
4024,5.0
2464,5.0
23709,4.0
18820,4.0
10975,5.0
3811,5.0
13745,4.0
6511,4.0
21166,5.0
17256,5.0
4814,2.0
14811,4.0
23762,2.0
2368,5.0
20702,5.0
647,5.0
10828,2.0
2735,5.0
21298,5.0
12572,3.0
2081,4.0
22637,3.0
5029,5.0
22591,4.0
21611,4.0
1900,4.0
21739,5.0
8950,3.0
17450,5.0
16198,4.0
9802,4.0
2181,5.0
13807,1.0
13158,2.0
4441,5.0
1781,5.0
15496,5.0
14895,5.0
9913,4.0
13848,5.0
17359,5.0
2163,5.0
16574,4.0
17805,3.0
7602,5.0
9614,2.0
23326,4.0
13599,5.0
1298,5.0
20331,4.0
19134,4.0
4999,5.0
10913,1.0
595,5.0
8789,3.0
2393,3.0
10918,5.0
2312,5.0
389,5.0
20234,5.0
4863,5.0
11686,5.0
4953,5.0
16282,4.0
1974,2.0
9886,5.0
21400,5.0
7829,4.0
18168,5.0
4272,4.0
15500,2.0
22533,3.0
11945,4.0
14191,4.0
9024,5.0
11402,2.0
15766,5.0
18702,3.0
12828,5.0
5520,5.0
20794,4.0
7252,5.0
14960,5.0
18444,5.0
6750,4.0
2552,5.0
10901,4.0
22288,5.0
6702,5.0
16924,4.0
12851,5.0
11373,5.0
14175,2.0
11516,4.0
14991,4.0
4229,5.0
8060,4.0
18464,2.0
3179,4.0
3052,4.0
8876,4.0
21177,4.0
11923,1.0
20146,5.0
9070,4.0
18359,5.0
1044,4.0
20957,5.0
5228,5.0
6216,5.0
21003,4.0
6784,4.0
10680,5.0
15543,5.0
5383,4.0
15853,5.0
11523,1.0
22390,2.0
6651,5.0
17130,4.0
6301,5.0
22229,5.0
17280,3.0
12518,5.0
22491,4.0
22270,5.0
9963,4.0
15168,5.0
11708,5.0
16067,4.0
20516,2.0
14464,3.0
23737,4.0
9591,3.0
2070,4.0
1234,4.0
7283,5.0
20994,5.0
14551,4.0
20310,4.0
11360,4.0
8986,4.0
16798,5.0
3055,5.0
11898,1.0
4172,5.0
4426,5.0
19863,5.0
4522,5.0
11732,5.0
14445,5.0
11631,2.0
7860,4.0
16498,2.0
12576,4.0
14401,5.0
21607,4.0
8968,5.0
22307,5.0
10057,5.0
15350,4.0
20677,5.0
8720,5.0
7841,4.0
3697,3.0
22798,4.0
23056,5.0
14264,5.0
22961,5.0
6530,3.0
4883,3.0
8275,4.0
3077,5.0
6939,5.0
9257,5.0
3053,5.0
19113,5.0
6731,5.0
1965,4.0
6472,5.0
7011,5.0
21296,4.0
8105,5.0
566,3.0
6922,4.0
19960,4.0
15808,5.0
12895,3.0
19602,5.0
101,3.0
14866,5.0
22894,5.0
3911,5.0
14380,4.0
15395,2.0
16653,5.0
20522,4.0
3218,5.0
4044,5.0
19653,5.0
4575,5.0
5403,5.0
15430,5.0
13088,3.0
9734,1.0
7446,5.0
5507,5.0
4957,4.0
11063,3.0
1713,5.0
18056,3.0
9387,4.0
14129,3.0
11885,4.0
8231,5.0
9710,3.0
19572,5.0
21941,3.0
3177,5.0
22160,4.0
19718,4.0
1623,3.0
21973,5.0
396,5.0
15299,5.0
4868,5.0
17087,4.0
10653,4.0
11997,5.0
22551,5.0
18188,4.0
5073,5.0
10776,3.0
6958,5.0
5414,5.0
18275,1.0
8311,5.0
1137,5.0
1412,5.0
9767,5.0
23427,5.0
23007,4.0
926,1.0
22419,4.0
17823,5.0
11656,4.0
5179,5.0
10448,5.0
17127,3.0
4566,4.0
14628,5.0
18604,5.0
22049,5.0
22438,5.0
21664,5.0
15668,5.0
17129,4.0
6165,5.0
12754,5.0
17557,2.0
8859,4.0
18655,3.0
279,5.0
15479,5.0
23440,5.0
14525,2.0
15843,4.0
2064,5.0
10529,4.0
8254,5.0
2838,3.0
313,5.0
11070,5.0
1847,5.0
7025,5.0
7996,5.0
23478,5.0
12869,4.0
13220,5.0
8370,3.0
14121,4.0
10872,5.0
20496,3.0
8372,4.0
16822,3.0
5003,5.0
18164,2.0
7261,4.0
8419,4.0
360,5.0
8793,4.0
8548,5.0
23336,3.0
7318,3.0
11655,4.0
3906,5.0
22376,4.0
13732,2.0
4246,5.0
1696,5.0
6066,5.0
11543,5.0
1249,5.0
3042,5.0
5701,5.0
19854,4.0
11609,5.0
20686,4.0
3968,3.0
22329,4.0
3910,3.0
21284,5.0
4365,5.0
6571,5.0
16956,4.0
2048,5.0
19143,4.0
22751,4.0
10799,5.0
23356,2.0
1497,4.0
21851,4.0
8804,5.0
7959,4.0
6805,4.0
22171,1.0
22787,5.0
8358,5.0
11592,2.0
11707,5.0
5062,5.0
12671,5.0
6596,5.0
7679,4.0
12795,5.0
6797,5.0
14414,4.0
18093,5.0
19853,5.0
18664,4.0
20851,4.0
22974,3.0
8529,4.0
8564,5.0
15722,2.0
23464,5.0
22621,3.0
7132,4.0
9891,4.0
11186,1.0
496,5.0
12778,5.0
9455,5.0
16787,3.0
7080,5.0
552,3.0
21532,1.0
22304,5.0
21722,5.0
3526,5.0
7422,5.0
2011,5.0
17271,5.0
23089,5.0
2363,4.0
6269,4.0
10554,5.0
21596,4.0
14900,5.0
23139,3.0
21576,4.0
4949,5.0
19469,5.0
18362,5.0
9650,2.0
8889,2.0
19989,5.0
2225,5.0
16882,2.0
17759,5.0
13940,3.0
19272,4.0
7465,5.0
7435,5.0
9448,5.0
5352,5.0
8364,3.0
12285,5.0
1764,5.0
3374,2.0
8814,3.0
8784,4.0
15162,3.0
16979,1.0
8073,5.0
11670,5.0
994,5.0
15572,5.0
12980,4.0
9930,4.0
17107,5.0
12512,4.0
22368,5.0
3445,5.0
10193,3.0
22541,3.0
1117,5.0
13763,5.0
116,4.0
17897,4.0
21661,3.0
3001,4.0
23654,3.0
16843,4.0
43,5.0
6794,3.0
12256,5.0
23079,4.0
8395,1.0
10443,2.0
13791,4.0
1472,5.0
5553,5.0
3724,4.0
5217,5.0
5731,4.0
14473,4.0
8093,5.0
17066,5.0
15480,5.0
17493,5.0
22137,5.0
3246,4.0
15475,5.0
17138,2.0
5654,5.0
10225,5.0
18099,1.0
17200,1.0
4766,4.0
3631,5.0
12942,5.0
2237,5.0
5007,5.0
12412,5.0
19684,1.0
982,5.0
15588,3.0
742,4.0
22721,4.0
524,5.0
23342,5.0
21651,4.0
23551,5.0
19884,4.0
19101,5.0
10500,5.0
1319,5.0
15965,3.0
11995,5.0
4236,5.0
18044,5.0
15230,5.0
21812,5.0
12875,2.0
20492,3.0
5482,4.0
17362,4.0
16835,5.0
13424,4.0
21537,4.0
22594,5.0
1735,4.0
3205,5.0
9328,5.0
9390,5.0
2022,5.0
22356,4.0
7832,4.0
7743,5.0
10632,2.0
726,5.0
17640,4.0
13317,4.0
13092,5.0
23763,5.0
1695,5.0
22461,1.0
7694,4.0
7824,5.0
15679,5.0
10612,1.0
20144,5.0
10662,4.0
9307,4.0
12535,4.0
9458,5.0
14998,5.0
17574,5.0
1667,2.0
7271,5.0
4812,5.0
8806,5.0
16364,5.0
8161,5.0
21257,1.0
14343,3.0
2086,5.0
13872,5.0
8931,3.0
1801,5.0
8052,4.0
18290,4.0
10796,4.0
7681,4.0
1664,3.0
16827,4.0
22512,4.0
3767,5.0
18518,3.0
23497,5.0
23361,5.0
4423,5.0
13960,5.0
12190,4.0
23750,4.0
16010,2.0
18761,5.0
20269,5.0
1719,5.0
11901,5.0
860,5.0
698,4.0
14069,5.0
17505,4.0
2623,4.0
5682,5.0
7361,3.0
17868,2.0
16546,4.0
743,5.0
21178,3.0
17731,5.0
12424,3.0
17336,5.0
8423,5.0
21238,5.0
10657,5.0
5191,3.0
21610,5.0
5483,2.0
12419,5.0
4235,5.0
19824,5.0
7449,5.0
21321,4.0
9476,5.0
11302,5.0
7491,4.0
21047,5.0
10262,3.0
7306,5.0
18122,3.0
11623,4.0
14446,5.0
7253,5.0
9413,4.0
2338,4.0
14293,1.0
9369,4.0
5077,5.0
13901,5.0
14495,5.0
15119,5.0
14592,3.0
19990,5.0
20407,4.0
2498,5.0
12081,3.0
6081,4.0
12855,4.0
8464,4.0
19394,4.0
9582,4.0
16322,5.0
3489,5.0
19665,5.0
19797,5.0
13548,5.0
20105,5.0
1211,5.0
9022,5.0
6620,5.0
1659,5.0
21531,1.0
22600,4.0
13343,5.0
13266,4.0
17570,5.0
11725,4.0
14241,3.0
1053,5.0
1733,5.0
6245,5.0
16737,4.0
11227,5.0
12915,5.0
681,5.0
13216,5.0
6857,5.0
6367,5.0
17761,4.0
9312,5.0
602,5.0
15980,5.0
19405,4.0
22492,5.0
15874,4.0
1506,5.0
18639,5.0
15999,4.0
18718,4.0
12223,2.0
13856,5.0
15080,2.0
9300,5.0
20482,5.0
1226,4.0
10093,3.0
8671,5.0
10541,4.0
20125,4.0
2957,5.0
1003,5.0
22574,5.0
12455,4.0
14962,4.0
15013,4.0
14472,5.0
16153,3.0
7527,4.0
20015,4.0
363,5.0
14730,5.0
19374,4.0
1292,5.0
11076,5.0
14214,4.0
15680,5.0
7805,5.0
8975,4.0
17499,4.0
9158,5.0
19660,3.0
7170,5.0
413,4.0
12973,5.0
11403,5.0
11310,5.0
8616,3.0
6373,5.0
18864,1.0
3172,4.0
14620,5.0
23792,5.0
16472,5.0
13746,4.0
14017,5.0
16160,5.0
11706,4.0
9317,5.0
17046,5.0
16853,3.0
17794,5.0
1883,5.0
13586,5.0
579,4.0
559,5.0
9800,4.0
4976,4.0
202,4.0
14243,5.0
15564,5.0
10666,5.0
10686,5.0
17844,4.0
10598,5.0
16110,5.0
22114,5.0
8766,4.0
15819,5.0
6390,4.0
12812,4.0
11185,1.0
4482,4.0
5852,5.0
17202,4.0
8360,1.0
637,5.0
19289,5.0
20151,5.0
9308,4.0
20367,5.0
14159,5.0
20001,4.0
22987,4.0
13021,4.0
12013,1.0
22293,2.0
21617,5.0
5803,5.0
260,5.0
10156,4.0
14999,5.0
12592,5.0
9471,4.0
13982,3.0
3203,5.0
21868,5.0
3395,4.0
13354,3.0
16171,5.0
16465,4.0
10239,5.0
10171,3.0
9153,4.0
22845,4.0
9555,3.0
11972,5.0
5443,5.0
16753,5.0
23130,4.0
12987,3.0
1321,5.0
5428,3.0
9882,5.0
944,3.0
19743,3.0
21879,2.0
6803,5.0
23459,4.0
23001,3.0
13850,1.0
20076,4.0
902,4.0
18088,4.0
14933,3.0
23136,5.0
19461,3.0
5042,5.0
1445,5.0
4416,4.0
21377,1.0
16087,4.0
3010,5.0
1591,5.0
20843,3.0
2475,4.0
2706,5.0
2998,5.0
9212,5.0
17308,3.0
7364,4.0
15659,3.0
253,5.0
6672,5.0
11896,1.0
18006,1.0
4268,5.0
20813,5.0
23643,5.0
5537,4.0
1090,5.0
5603,5.0
20997,4.0
6060,5.0
16446,4.0
6801,5.0
20006,5.0
19703,5.0
14117,3.0
2820,5.0
19812,1.0
7474,5.0
21893,5.0
1864,5.0
8394,2.0
7800,5.0
18231,1.0
20184,4.0
9389,5.0
1454,5.0
5060,3.0
7831,5.0
10092,5.0
10167,4.0
21123,5.0
11951,5.0
4431,4.0
20366,5.0
22075,5.0
3214,5.0
7232,5.0
17296,3.0
15020,3.0
12586,4.0
16532,4.0
10815,5.0
19407,5.0
9844,4.0
13819,5.0
7781,4.0
5820,5.0
4960,4.0
18151,1.0
4530,4.0
15481,5.0
15356,5.0
13887,4.0
13059,4.0
11807,4.0
4096,5.0
9280,4.0
19668,3.0
13309,3.0
6621,4.0
14215,5.0
8706,5.0
14834,1.0
14726,4.0
10862,4.0
20226,5.0
10639,4.0
15573,5.0
4301,5.0
22886,5.0
13383,5.0
4410,5.0
18802,4.0
7509,4.0
7145,4.0
21515,5.0
21844,2.0
23118,3.0
21005,3.0
12607,5.0
12929,5.0
19330,4.0
18909,4.0
12177,4.0
17235,4.0
5509,5.0
16911,4.0
1501,5.0
17984,4.0
421,5.0
21872,5.0
11008,3.0
3447,4.0
7024,5.0
5829,4.0
19369,5.0
9116,5.0
7149,5.0
23673,4.0
6339,5.0
1903,4.0
13152,4.0
22646,4.0
10194,3.0
15844,4.0
1024,5.0
12314,4.0
21096,2.0
19192,3.0
9489,4.0
5497,5.0
21351,5.0
18113,4.0
11011,4.0
353,5.0
8000,5.0
23454,3.0
11831,2.0
16764,1.0
7436,5.0
4455,5.0
987,4.0
16362,5.0
4885,5.0
15899,1.0
16750,4.0
7983,4.0
877,3.0
1266,4.0
21454,4.0
18325,4.0
17116,2.0
8066,5.0
22051,5.0
14718,5.0
2492,5.0
2754,4.0
10349,2.0
12876,2.0
9773,5.0
14658,4.0
11859,5.0
11470,5.0
932,4.0
8407,5.0
21036,5.0
3267,5.0
22346,2.0
2416,5.0
9684,3.0
19988,4.0
684,4.0
21524,4.0
5681,5.0
23391,4.0
9822,5.0
6965,4.0
2609,5.0
14869,2.0
11113,5.0
2372,5.0
6354,4.0
15748,4.0
3198,5.0
23276,3.0
15439,4.0
8302,1.0
9187,4.0
23380,5.0
20094,5.0
9782,5.0
12504,4.0
8752,5.0
8504,5.0
22358,4.0
21662,4.0
17712,5.0
6151,4.0
7916,5.0
15414,5.0
16602,5.0
20637,5.0
4586,5.0
17010,5.0
2513,5.0
15687,5.0
18717,5.0
17352,5.0
7624,4.0
2664,5.0
6309,2.0
14512,5.0
9658,5.0
12693,4.0
16052,4.0
2000,5.0
5460,5.0
17956,5.0
17841,3.0
6858,5.0
5353,4.0
6460,5.0
12185,5.0
13682,5.0
11285,4.0
19187,4.0
13559,4.0
14735,4.0
13676,3.0
13166,5.0
3587,5.0
19116,5.0
4437,5.0
7739,5.0
18183,5.0
12343,4.0
20200,4.0
12464,3.0
22811,5.0
16980,1.0
4446,3.0
19654,5.0
1217,5.0
13949,4.0
4088,3.0
10476,2.0
3491,4.0
7886,5.0
12432,5.0
671,5.0
18300,4.0
8743,5.0
11311,5.0
5457,4.0
22412,1.0
5232,4.0
3505,1.0
5481,5.0
18114,3.0
10361,3.0
13164,5.0
19995,5.0
21974,1.0
4962,5.0
16259,4.0
12714,3.0
14534,2.0
17154,5.0
12760,4.0
14608,4.0
7784,4.0
17305,5.0
3580,5.0
13699,5.0
12142,4.0
4872,5.0
17119,5.0
23224,4.0
22764,3.0
17901,2.0
13136,5.0
20615,4.0
7935,5.0
19364,4.0
2157,4.0
10523,4.0
1370,5.0
10189,5.0
9419,3.0
2076,5.0
7609,4.0
1428,5.0
3689,5.0
3874,5.0
16818,4.0
4286,4.0
12151,2.0
3185,5.0
974,5.0
15363,5.0
1866,4.0
19154,5.0
23606,3.0
8424,5.0
14276,4.0
678,5.0
23195,3.0
4495,3.0
1490,2.0
9160,1.0
4690,5.0
8067,5.0
254,5.0
18107,5.0
3626,5.0
10751,5.0
18582,2.0
15767,2.0
5539,5.0
6273,4.0
3886,5.0
262,5.0
15226,3.0
23468,4.0
17262,3.0
17754,5.0
4519,5.0
6938,4.0
21914,4.0
19893,4.0
1937,5.0
2388,2.0
8216,5.0
3031,3.0
17043,5.0
11625,2.0
14324,4.0
4750,5.0
14644,5.0
21193,4.0
17822,3.0
13754,5.0
21059,2.0
918,4.0
20672,5.0
17796,4.0
6442,5.0
20352,4.0
10884,4.0
2511,5.0
22641,5.0
23344,4.0
19427,4.0
3622,5.0
19356,5.0
15288,5.0
8688,5.0
7880,5.0
20867,3.0
21242,5.0
2142,4.0
23583,5.0
17715,4.0
13762,5.0
20311,4.0
23644,5.0
15741,3.0
11467,5.0
7202,5.0
18571,5.0
11472,5.0
23277,5.0
21438,5.0
18023,5.0
10084,4.0
13999,5.0
14239,5.0
17019,4.0
4504,5.0
8382,4.0
8428,5.0
13691,4.0
23092,5.0
10771,1.0
18172,3.0
16495,1.0
16876,5.0
5410,5.0
17942,4.0
6719,3.0
6005,5.0
17990,4.0
6338,4.0
15140,5.0
11020,5.0
14971,5.0
17461,5.0
14676,1.0
8422,5.0
8907,5.0
18449,5.0
11568,5.0
16281,4.0
12427,4.0
23584,4.0
5874,5.0
2715,5.0
11687,5.0
20778,5.0
20109,5.0
20902,4.0
5014,5.0
19906,4.0
13107,1.0
17871,4.0
2789,4.0
7469,4.0
1806,5.0
15806,3.0
4514,3.0
3004,5.0
1342,4.0
1620,4.0
2110,5.0
17438,5.0
17246,4.0
9365,5.0
20251,3.0
6825,5.0
22923,5.0
14427,5.0
10134,4.0
17739,1.0
2665,5.0
19723,3.0
3106,5.0
8441,5.0
1671,5.0
13133,5.0
5131,5.0
1378,3.0
20515,5.0
8026,4.0
166,5.0
14220,5.0
4839,3.0
9950,4.0
21045,2.0
2524,5.0
5782,5.0
16115,5.0
6433,5.0
6153,4.0
5301,5.0
21345,4.0
11987,4.0
17851,4.0
1077,3.0
20553,3.0
6987,5.0
5087,5.0
20195,5.0
825,2.0
14956,5.0
6243,3.0
2402,5.0
18417,5.0
23096,4.0
20377,2.0
12583,5.0
13821,5.0
1850,5.0
7440,5.0
20636,5.0
19000,4.0
14663,4.0
14531,1.0
13413,4.0
8983,5.0
13247,3.0
688,5.0
5801,5.0
11657,4.0
20809,3.0
18477,5.0
5421,5.0
18350,4.0
9990,5.0
11034,5.0
8647,4.0
9177,5.0
17567,5.0
7451,5.0
16996,3.0
3727,5.0
14568,5.0
6873,4.0
15077,5.0
14708,5.0
4253,5.0
2010,4.0
13234,4.0
6070,4.0
12564,5.0
9104,5.0
17264,5.0
16935,5.0
16548,5.0
12350,2.0
21519,5.0
8785,4.0
22754,4.0
12500,4.0
21474,3.0
13252,5.0
22797,5.0
1380,5.0
5312,4.0
6599,5.0
22436,5.0
4662,5.0
23471,5.0
3065,5.0
22954,5.0
12086,5.0
7956,5.0
17769,5.0
13415,1.0
11861,4.0
7704,4.0
21675,4.0
6758,5.0
2041,5.0
18055,4.0
3155,5.0
1961,3.0
9200,5.0
23513,4.0
19424,3.0
7071,5.0
13030,5.0
16791,4.0
11590,5.0
6283,4.0
2759,4.0
209,5.0
12686,5.0
11770,1.0
2036,5.0
36,4.0
1629,5.0
13964,5.0
10181,5.0
20476,5.0
23745,5.0
14664,4.0
2357,5.0
4598,1.0
243,5.0
5292,5.0
10746,4.0
9904,1.0
10399,4.0
11713,4.0
22272,5.0
12843,5.0
701,5.0
8265,5.0
10801,5.0
6659,5.0
17937,2.0
19616,4.0
19529,2.0
18659,5.0
10316,5.0
23035,5.0
1031,5.0
5166,4.0
13078,5.0
13168,4.0
18478,4.0
19138,3.0
12748,4.0
18654,4.0
8474,5.0
14829,1.0
12281,5.0
2071,4.0
23197,5.0
10586,2.0
11566,4.0
11452,5.0
16642,4.0
2367,5.0
8857,1.0
9679,1.0
4680,4.0
121,5.0
1041,4.0
20214,3.0
4674,5.0
2709,5.0
3984,5.0
17510,4.0
17480,5.0
2467,4.0
11988,4.0
11912,5.0
10968,5.0
10672,4.0
18611,5.0
18324,4.0
12277,5.0
6156,5.0
11878,4.0
15354,1.0
11364,4.0
13874,4.0
12372,5.0
18263,1.0
9041,4.0
795,4.0
12305,5.0
9004,5.0
16830,5.0
15291,5.0
7554,5.0
20792,3.0
15368,3.0
14702,4.0
1637,1.0
17562,1.0
14333,1.0
22744,4.0
13576,4.0
13770,5.0
15744,3.0
5601,5.0
3648,1.0
9914,4.0
9750,3.0
15194,5.0
13455,4.0
22434,5.0
14661,5.0
1403,5.0
18723,3.0
21510,3.0
21063,4.0
6403,4.0
18814,5.0
23557,5.0
2105,5.0
1132,4.0
4225,5.0
10671,4.0
7126,4.0
7857,4.0
20623,5.0
14224,4.0
16321,5.0
7255,4.0
4925,5.0
21439,3.0
13565,5.0
22227,5.0
1392,4.0
19304,2.0
18940,2.0
6962,3.0
4760,4.0
1096,5.0
13857,3.0
5011,5.0
4571,5.0
2141,4.0
4822,5.0
13580,2.0
21644,4.0
10563,5.0
8130,3.0
18331,5.0
2559,3.0
18420,5.0
2617,5.0
13750,3.0
20491,1.0
10980,5.0
15347,4.0
7073,2.0
13039,5.0
9713,4.0
5826,5.0
23535,5.0
7993,5.0
12978,3.0
21148,5.0
4705,5.0
5625,1.0
9544,1.0
6429,5.0
6088,5.0
11378,5.0
19052,1.0
20395,4.0
8847,4.0
11177,2.0
518,5.0
1435,5.0
12934,5.0
12344,4.0
20611,5.0
23186,5.0
22755,5.0
13292,5.0
10219,5.0
8219,5.0
18137,2.0
15895,5.0
21877,4.0
22482,1.0
21173,5.0
14774,3.0
18874,4.0
9816,4.0
7535,4.0
19011,5.0
2430,4.0
19237,4.0
11081,5.0
6915,5.0
18011,4.0
21227,4.0
15785,4.0
5564,5.0
13944,3.0
578,5.0
17445,4.0
4628,4.0
12667,4.0
10748,4.0
10702,4.0
5515,5.0
4312,4.0
3030,4.0
20598,5.0
7508,4.0
13947,5.0
7057,5.0
21108,2.0
11068,5.0
10491,4.0
6282,3.0
6503,4.0
15827,5.0
15161,3.0
6859,5.0
10705,5.0
13086,5.0
6552,5.0
5058,5.0
23016,5.0
11957,5.0
3710,4.0
14002,5.0
6493,4.0
9623,1.0
4840,5.0
1303,3.0
7524,5.0
22187,4.0
21309,4.0
19277,5.0
10824,4.0
3090,5.0
10228,4.0
10809,5.0
23721,4.0
9872,5.0
12507,4.0
5925,5.0
15135,2.0
18276,1.0
10373,4.0
10414,5.0
19706,5.0
12452,4.0
3255,5.0
6430,4.0
17863,5.0
12426,1.0
20781,5.0
10043,5.0
8208,5.0
9920,5.0
23317,5.0
22994,5.0
15471,5.0
9928,4.0
10873,2.0
23153,5.0
13941,4.0
16953,3.0
12047,5.0
3581,5.0
9166,5.0
6129,3.0
8032,5.0
175,5.0
12348,1.0
2807,5.0
12822,1.0
19002,4.0
14821,5.0
17247,5.0
4525,5.0
5699,5.0
18343,3.0
12766,5.0
1278,5.0
16972,5.0
13129,5.0
16249,5.0
2568,5.0
6618,5.0
7201,5.0
2273,4.0
22658,5.0
11478,2.0
587,5.0
374,4.0
20629,1.0
8147,5.0
2248,5.0
17241,5.0
6577,5.0
22037,5.0
19981,5.0
5916,5.0
10792,3.0
15163,4.0
22580,4.0
12728,5.0
589,3.0
10437,4.0
16337,5.0
774,5.0
2453,5.0
18605,4.0
22027,1.0
19859,5.0
17922,1.0
9749,3.0
21013,5.0
15940,3.0
4475,5.0
8132,5.0
6238,4.0
3965,5.0
1290,4.0
7940,5.0
15403,5.0
17611,3.0
695,5.0
7651,5.0
19631,3.0
15182,5.0
19870,4.0
1606,5.0
3558,5.0
222,5.0
3515,5.0
10421,5.0
22893,2.0
11220,5.0
4058,5.0
9740,5.0
19029,5.0
19916,1.0
5519,5.0
11629,4.0
1814,5.0
3350,5.0
2219,5.0
3776,5.0
13674,2.0
15323,4.0
5230,5.0
7158,5.0
17491,5.0
20364,4.0
10648,5.0
22417,5.0
5599,5.0
8676,4.0
13209,3.0
7408,4.0
11396,4.0
21792,5.0
10697,5.0
6964,5.0
16002,3.0
20717,4.0
19871,4.0
8650,5.0
4084,5.0
10108,5.0
13149,5.0
19261,5.0
14857,4.0
1126,5.0
3141,2.0
985,4.0
8930,3.0
4543,4.0
5088,5.0
18102,4.0
13832,3.0
1636,4.0
16235,3.0
12534,5.0
1475,4.0
6130,5.0
14745,4.0
17683,4.0
340,5.0
2088,5.0
19537,5.0
11799,4.0
12107,1.0
2264,5.0
18956,4.0
15581,1.0
22534,5.0
6092,5.0
8101,5.0
22607,5.0
6506,5.0
22484,5.0
10659,3.0
4787,2.0
100,5.0
2626,4.0
20325,5.0
20115,4.0
8342,5.0
836,4.0
17298,3.0
978,5.0
12163,5.0
561,5.0
3364,5.0
15029,5.0
14739,5.0
5189,4.0
13099,4.0
5284,5.0
10413,5.0
9531,1.0
9454,5.0
658,4.0
5126,5.0
13639,2.0
17566,5.0
10139,2.0
19951,4.0
22449,5.0
22301,1.0
7835,5.0
2569,5.0
19604,4.0
21103,5.0
4891,5.0
1876,4.0
6079,4.0
5461,4.0
15340,4.0
16497,2.0
11777,4.0
14516,3.0
19081,5.0
18207,3.0
777,5.0
11622,4.0
21091,4.0
12046,5.0
22913,5.0
7409,5.0
15886,4.0
6587,4.0
5098,5.0
1063,2.0
18781,3.0
21339,4.0
22283,2.0
18511,3.0
10279,3.0
20203,3.0
778,4.0
3493,3.0
10516,4.0
14796,3.0
17015,5.0
6912,5.0
16086,4.0
22613,5.0
14489,4.0
21169,4.0
9446,5.0
12971,5.0
12611,5.0
4051,5.0
3643,5.0
5903,5.0
4336,4.0
21533,4.0
14248,5.0
13506,5.0
19274,5.0
6063,5.0
3687,5.0
19762,5.0
2451,5.0
1609,1.0
11902,5.0
10408,1.0
14727,5.0
4799,4.0
16505,2.0
19347,4.0
4573,4.0
11747,3.0
13942,4.0
5904,4.0
21554,5.0
22906,1.0
22435,5.0
9184,5.0
5953,5.0
12826,5.0
6100,4.0
4830,5.0
4013,5.0
16634,5.0
12829,5.0
17027,4.0
11508,5.0
9753,5.0
9677,5.0
9586,5.0
10664,3.0
7226,5.0
19579,5.0
4951,5.0
20333,4.0
21256,3.0
1395,5.0
22064,3.0
11826,4.0
10843,5.0
12048,5.0
7391,5.0
8463,5.0
12062,3.0
15092,5.0
6966,5.0
12506,4.0
21948,4.0
18494,2.0
18463,5.0
23626,5.0
2432,5.0
15991,5.0
2952,5.0
12097,2.0
15710,4.0
21068,4.0
21672,5.0
9563,5.0
6653,5.0
14366,4.0
17436,5.0
18383,3.0
1812,5.0
8648,5.0
1746,5.0
1408,3.0
22817,5.0
8418,5.0
11223,5.0
3872,5.0
5984,4.0
9947,3.0
1017,1.0
2106,4.0
2084,5.0
19804,4.0
8465,4.0
9504,5.0
9601,4.0
2979,4.0
5248,5.0
8812,4.0
22199,5.0
7600,5.0
19309,5.0
9439,5.0
5935,5.0
997,5.0
15451,5.0
17371,5.0
6011,5.0
4806,4.0
4091,5.0
19019,4.0
11842,5.0
16349,5.0
23463,5.0
6342,3.0
10650,5.0
17414,2.0
4278,5.0
13058,5.0
22957,5.0
9944,5.0
16195,4.0
17658,4.0
8609,5.0
645,5.0
7821,2.0
5356,5.0
6652,5.0
22247,5.0
4638,4.0
1564,5.0
10362,3.0
11316,4.0
4547,4.0
6707,4.0
1465,5.0
13953,4.0
2023,5.0
13016,2.0
565,4.0
2643,3.0
10645,5.0
1397,5.0
7429,5.0
11029,4.0
5424,4.0
8956,5.0
14619,5.0
